id,type,lat,lon,name,address,phone,state,country,category,,
8865755848,node,10.6897981,76.7204534,Soorya tyres,"Soorya tyres, Tattamangalam-Chittur Nattukal HIGHWAY, Chittur, Chittur-Thathamangalam - 678104, Kerala, India",,Tamil Nadu,IN,towshop,,
8867728927,node,9.253151,76.54402,GK tyre shop,"GK tyre shop, Kayamkulam - Thiruvalla Road, Puthiyacavu, Mavelikkara - 690101, Kerala, India",,Tamil Nadu,IN,towshop,,
8879625182,node,9.0254849,76.6071921,Unknown,"Chavara Adoor Road, Kollam, Kovoor - 690538, Kerala, India",,Tamil Nadu,IN,towshop,,
8882034489,node,9.7660213,77.1092342,Unknown,"Adimali - Kumily Highway, Idukki Kavala, Vellayamkudi - 685609, Kerala, India",,Tamil Nadu,IN,towshop,,
8889933475,node,9.9135469,76.6943272,MRF T&S Franchise,"MRF T&S Franchise, Main Eastern Highway, Ernakulam, Madakkathanam - 686670, Kerala, India",9995333005,Tamil Nadu,IN,towshop,,
8890701663,node,12.9994967,77.6247784,Deepa Tires,"Deepa Tires, Banaswadi Road, Maruthi Seva Nagara, Bengaluru - 560033, Karnataka, India",+91 80 44456677,Tamil Nadu,IN,towshop,,
8892289528,node,10.1168283,76.4891491,Majestic tyres,"Majestic tyres, Aluva - Munnar Road, Ernakulam, Kuruppampady - 683545, Kerala, India",Closed,Tamil Nadu,IN,towshop,,
8892610465,node,9.6169314,77.1585849,Kalarical Tyres,"Kalarical Tyres, Munnar - Kumily Road, Valiyakandam, Kumily - 685509, Kerala, India",99959 60516,Tamil Nadu,IN,towshop,,
8892632760,node,9.6156478,77.1596274,"TVS Eurogrip ,bike specialist","TVS Eurogrip, bike specialist, Munnar - Kumily Road, Valiyakandam, Kumily - 685509, Kerala, India",1800 123 004 400,Tamil Nadu,IN,towshop,,
8892831651,node,11.2799955,76.2312308,Fargo Tyres,"Fargo Tyres, Kozhikode - Nilambur - Gudallur Road, Malappuram, Nilambur - 679329, Kerala, India",98467 09747,Tamil Nadu,IN,towshop,,
8898719559,node,9.7582912,77.11131,Sigma Tyres,"Sigma Tyres, Adimali - Kumily Highway, Idukki Kavala, Vellayamkudi - 685609, Kerala, India",97470 76166,Tamil Nadu,IN,towshop,,
8901353677,node,10.2553529,76.2696799,Pit stop,"Pit stop, Kodakara - Kodungallur Road, Thrissur, Kundai - 680731, Kerala, India",+91 99614 51844,Tamil Nadu,IN,towshop,,
8918801185,node,9.3233996,76.6234384,Unknown,"Mavelikkara - Kozhencherry Road, Angadikkal, Chengannur - 689123, Kerala, India",,Tamil Nadu,IN,towshop,,
8931658526,node,9.0878203,76.8088417,"MM Tyres, Kaduvathodu","MM Tyres, Kaduvathodu, Pathanapuram - Eanath Road, Kollam, Pattazhy Vadakkekkara - 691522, Kerala, India",,Tamil Nadu,IN,towshop,,
8937739172,node,10.1171697,76.5894916,A R tyres,"A R tyres, Cheranganal, MDR, Ernakulam, Kottapady - 686692, Kerala, India",Closed,Tamil Nadu,IN,towshop,,
8946542554,node,9.9426025,76.6429006,"Carmate Tyres Mall, Vazhakulam","Carmate Tyres Mall, Vazhakulam, Main Eastern Highway, Kizhakkekara, Vazhakulam - 686670, Kerala, India",80861 18071,Tamil Nadu,IN,towshop,,
8948426361,node,9.9421536,76.6440182,"Sara Sons New Tyres, Vazhakulam","Sara Sons New Tyres, Vazhakulam, Main Eastern Highway, Kizhakkekara, Vazhakulam - 686670, Kerala, India",485263062,Tamil Nadu,IN,towshop,,
8949277336,node,11.1877768,76.2340129,Unknown,"Valanchery - Nilambur Road, Malappuram, Wandoor - 679328, Kerala, India",,Tamil Nadu,IN,towshop,,
8958598716,node,8.5601228,76.9789187,"SS Tyre Works, Eanikkara","SS Tyre Works, Eanikkara, Thiruvanathapuram - Thenmala Road, Thiruvananthapuram, Karakulam - 695564, Kerala, India","+91-9947458146, 9447658146",Tamil Nadu,IN,towshop,,
9004534797,node,10.0434728,76.2984597,New Bombay Tyres,"New Bombay Tyres, MDR, Edappally North, Kalamassery - 682034, Kerala, India",85479 41890,Tamil Nadu,IN,towshop,,
9005034128,node,9.1392071,76.553419,Unknown,"Choonad - Kattanam Road (via Thazhava junction ), Alappuzha, - 690503, Kerala, India",,Tamil Nadu,IN,towshop,,
9025956588,node,9.9968791,76.5720787,മറ്റേത്ര ട്രേഡേഴ്സ്,"Matteethra Traders, MC Road, Kizhakkekara, Pezhakkappilly - 686669, Kerala, India",914852814420,Tamil Nadu,IN,towshop,,
9025956599,node,9.9963602,76.5721895,ജെകെ ടയർ സ്റ്റീൽ വീൽസ് - പോപ്പുലർ  ടയർ കെയർ,"JK Tyre Steel Wheels - Popular Tyre Care, MC Road, Kizhakkekara, Pezhakkappilly - 686669, Kerala, India",919447082297,Tamil Nadu,IN,towshop,,
9037983902,node,9.1592981,76.5213947,Bharath tire works,"Bharath tire works, Randamkutty - Oachira road, Alappuzha, Kayamkulam - 690537, Kerala, India",98465 50622,Tamil Nadu,IN,towshop,,
9053802121,node,9.4412876,76.5511834,vrindavan tires,,,Tamil Nadu,IN,towshop,,
9081558551,node,9.0883324,76.6346182,SAFA TYRES,,,Tamil Nadu,IN,towshop,,
9094769262,node,9.0884605,76.6356577,Unknown,,,Tamil Nadu,IN,towshop,,
9094829816,node,9.0823631,76.7528516,Pranavam Tyres,kulakkada MC Road,,Tamil Nadu,IN,towshop,,
9104636728,node,10.319935,76.2001794,vrindhavan tyres and oil service,,,Tamil Nadu,IN,towshop,,
9105257420,node,9.0952559,76.8518826,V12 tyres,,,Tamil Nadu,IN,towshop,,
9189825197,node,9.5896171,77.9527241,Lakshmi Automobiles,,,Tamil Nadu,IN,towshop,,
9192995388,node,12.9331149,77.4884771,Puncture shop,,,Tamil Nadu,IN,towshop,,
9287943189,node,8.7133138,77.7912301,Chandra valcanize work,NH 138. near sarada womens college,,Tamil Nadu,IN,towshop,,
9310220398,node,10.1563572,76.3064502,Sree Chakra Tyres,,,Tamil Nadu,IN,towshop,,
9363449471,node,9.5892347,76.5420049,Kottayam Tyres,,,Tamil Nadu,IN,towshop,,
9364060317,node,9.5902144,76.5322871,MM Chandy & Co.,,,Tamil Nadu,IN,towshop,,
9388430217,node,9.5075151,76.6392807,Metro Scan and Tyres - Bridgestone,,,Tamil Nadu,IN,towshop,,
9399745773,node,8.0399947,80.2804568,Dsi Tyres,,,Tamil Nadu,IN,towshop,,
9399745794,node,8.0537898,80.2836469,Lakshmi Tyre Center,,,Tamil Nadu,IN,towshop,,
9463320404,node,9.9907098,76.577362,MC tyres,എംസി റോഡ്,,Tamil Nadu,IN,towshop,,
9510351422,node,8.7137305,77.7827749,A to Z car service,,9343159903,Tamil Nadu,IN,towshop,,
9524538741,node,9.1769529,76.5001222,Mangalathu Tyre House,Market Road,,Tamil Nadu,IN,towshop,,
9528848380,node,9.2116734,76.6852046,Kingson Tire Shop,MC Road,,Tamil Nadu,IN,towshop,,
9528885307,node,9.2171923,76.6811239,Car Air Checking,MC Road,,Tamil Nadu,IN,towshop,,
9530279413,node,9.2249275,76.6698525,Unknown,,,Tamil Nadu,IN,towshop,,
9530303754,node,9.2244753,76.6715261,Unknown,,,Tamil Nadu,IN,towshop,,
9536555717,node,10.072088,78.7634917,MRF,,,Tamil Nadu,IN,towshop,,
9582694784,node,12.9003008,77.4667029,M.A.Wheel Alignment,"14/1 Kengeri Check Post, Next to Udupi Garden Hotel, Mysore Road",9632042229/9845479957,Tamil Nadu,IN,towshop,,
9594230528,node,9.2282372,76.6781194,MRF,,,Tamil Nadu,IN,towshop,,
9622902495,node,12.9151977,77.4820144,IOC Puncture shop,,,Tamil Nadu,IN,towshop,,
9661280967,node,9.4259343,76.5100937,Ambadi tyre works,,,Tamil Nadu,IN,towshop,,
9688980018,node,9.9509093,78.1684487,JK Tyre,,,Tamil Nadu,IN,towshop,,
9776772199,node,9.3427589,76.689881,Alex Tyre care,Thiruvalla - Pathanamthitta road,,Tamil Nadu,IN,towshop,,
9778840526,node,11.1894038,76.26551,Kasja Tyre shop,,,Tamil Nadu,IN,towshop,,
9779084541,node,11.1909745,76.2560188,Auto Castle Tire shop,,,Tamil Nadu,IN,towshop,,
9779248683,node,11.1944879,76.2392188,MAR Tyres Wandoor,,,Tamil Nadu,IN,towshop,,
9779250058,node,11.19425,76.2410212,Tire Resoling Shop,,,Tamil Nadu,IN,towshop,,
9779343387,node,11.1938228,76.2379502,Info Tech 3D wheel Alignment,,,Tamil Nadu,IN,towshop,,
9784710217,node,9.9242714,78.1243866,Tyre Wiz Distributors,,,Tamil Nadu,IN,towshop,,
9788439744,node,10.9564353,76.5095027,Brothers Tyers,Arppara-Thachanpara Road,,Tamil Nadu,IN,towshop,,
9810727243,node,10.7782853,79.1541051,S.K Singh,"kamarajar salai, Thanjavur-9",9790494152,Tamil Nadu,IN,towshop,,
9878200386,node,8.7019697,77.7569778,Puncture shop,,,Tamil Nadu,IN,towshop,,
9880356038,node,8.7127496,77.7670144,Puncture shop,,9789725329,Tamil Nadu,IN,towshop,,
9882285538,node,8.6860355,77.8025088,Thangam auto works,,99944441569585500000,Tamil Nadu,IN,towshop,,
9945555274,node,12.961145,77.7167347,Tyre Empire,,,Tamil Nadu,IN,towshop,,
9995855276,node,9.6682204,76.3391233,Unknown,,,Tamil Nadu,IN,towshop,,
10047410418,node,12.9400847,77.6250647,Tyre Port,,,Tamil Nadu,IN,towshop,,
10051271587,node,12.9557045,77.7266148,Tyres Xpress,,,Tamil Nadu,IN,towshop,,
10169309657,node,8.8221542,78.1305044,Samy Tyre Service,,+91 94437 41376,Tamil Nadu,IN,towshop,,
10244028177,node,10.5262865,76.258666,Highway Tyre point,,6364833131,Tamil Nadu,IN,towshop,,
10594380322,node,10.5111722,76.2581121,Royal Tyre Works,Nadathara Road,,Tamil Nadu,IN,towshop,,
10697406781,node,10.3031759,76.3253686,New Q-Max Tyres,,,Tamil Nadu,IN,towshop,,
10731092771,node,13.0071705,77.5484944,Apollo Tyres,,,Tamil Nadu,IN,towshop,,
10797148835,node,12.8742316,77.5423765,M.M Tyres,,,Tamil Nadu,IN,towshop,,
10826396755,node,10.3032118,76.325439,New Q-Max Tyres and Alignment Test Centre,,,Tamil Nadu,IN,towshop,,
10833427379,node,12.9342809,79.1431851,MRF Tyres,,,Tamil Nadu,IN,towshop,,
10833431032,node,12.9409123,79.1751787,Unknown,,,Tamil Nadu,IN,towshop,,
10899128012,node,10.0166622,76.5037413,Christ Tyre Retreading,,,Tamil Nadu,IN,towshop,,
10980515226,node,12.9644002,79.1373801,Unknown,,,Tamil Nadu,IN,towshop,,
11071162514,node,9.948288,76.2912077,Thanu Tyre Works,,,Tamil Nadu,IN,towshop,,
11071162515,node,9.948855,76.2915695,VK Tyres,,,Tamil Nadu,IN,towshop,,
11091226818,node,8.3938664,77.0227105,R.P Tyre Works,Balaramapuram - Vizhinjam Road,,Tamil Nadu,IN,towshop,,
11117355039,node,8.5821497,76.8618093,MAR bike tyres,,,Tamil Nadu,IN,towshop,,
11132025753,node,9.9630242,76.3007493,Sangeetha Tyre Care,,,Tamil Nadu,IN,towshop,,
11178123931,node,12.9569356,77.5697116,Satya Tyres,,,Tamil Nadu,IN,towshop,,
11178144187,node,12.9571636,77.5719094,Shree Angala Parameshwari,,,Tamil Nadu,IN,towshop,,
11215991026,node,12.9458365,77.576673,Continental,,,Tamil Nadu,IN,towshop,,
11229671665,node,9.9570524,76.2905881,JK Tyre Steel Wheels,,,Tamil Nadu,IN,towshop,,
11235345733,node,13.0881504,77.6548447,G M Puncher Shop,,917892511179,Tamil Nadu,IN,towshop,,
11371236635,node,12.9545088,77.5833551,Apollo Tyres,,,Tamil Nadu,IN,towshop,,
11408633462,node,8.6678134,76.8954594,Kairali tyre works,Kairali tyre works Vamanapuram,,Tamil Nadu,IN,towshop,,
11417003455,node,12.9484916,77.5938183,Right Tyres,,,Tamil Nadu,IN,towshop,,
11428732671,node,12.905175,80.18796,Unknown,,9710924161,Tamil Nadu,IN,towshop,,
11472852236,node,13.0002257,77.6185259,Puncture Shop,,,Tamil Nadu,IN,towshop,,
11710540727,node,10.4309539,76.281038,Anugraha Tyres,,,Tamil Nadu,IN,towshop,,
11725013380,node,10.537278,76.2599822,Ligil Tyre Works,,,Tamil Nadu,IN,towshop,,
11738134434,node,9.4870809,76.3381601,N-tyre hub,,,Tamil Nadu,IN,towshop,,
11808938531,node,8.6005686,76.9958661,Tyre Shop,,,Tamil Nadu,IN,towshop,,
11949323391,node,13.0575615,77.5898797,A.S. Automobiles,,,Tamil Nadu,IN,towshop,,
12012819711,node,9.9987246,76.2787641,Karthika Tyres,,,Tamil Nadu,IN,towshop,,
12016607169,node,9.965983,76.3000822,Sneha Tyres,,,Tamil Nadu,IN,towshop,,
12103968926,node,12.9934495,77.6070426,ARK Tyres,,,Tamil Nadu,IN,towshop,,
12159897590,node,11.942402,79.8180591,Sri Lalitha Comfort Drive,45 feet road,7540000801,Tamil Nadu,IN,towshop,,
12159974012,node,11.939423,79.8079506,Easy Drive Autocare,100 Feet Road,919025822666,Tamil Nadu,IN,towshop,,
12179796801,node,11.9409844,79.8108029,Appolo tyres,Kamaraj Salai,,Tamil Nadu,IN,towshop,,
12194006203,node,9.9484498,76.2924952,KDM Tyre Works,,,Tamil Nadu,IN,towshop,,
12225535075,node,13.1000242,77.5990852,Continental,,,Tamil Nadu,IN,towshop,,
12225535077,node,13.099055,77.5988263,S.A Puncture Shop,,,Tamil Nadu,IN,towshop,,
12364813942,node,8.4342912,77.0279184,Sai Tyre Works,,+91 93224 71424,Tamil Nadu,IN,towshop,,
12405269401,node,12.9567354,77.7458236,MCC Tyres,,,Tamil Nadu,IN,towshop,,
12458644997,node,13.1862761,80.3166701,Saravana two Wheeler Puncture Shop (Fix Tyres),,,Tamil Nadu,IN,towshop,,
12469422682,node,13.0639663,77.6501868,Indian Puncture shop,,,Tamil Nadu,IN,towshop,,
12655221987,node,12.9197231,77.6431989,Puncher shop,,,Tamil Nadu,IN,towshop,,
12676261326,node,13.0056519,77.5544361,JK Tyres,,,Tamil Nadu,IN,towshop,,
12686350442,node,12.9925107,77.5746316,Unknown,,,Tamil Nadu,IN,towshop,,
12686350448,node,12.9924689,77.574722,Unknown,,,Tamil Nadu,IN,towshop,,
12714124003,node,12.9561869,77.7323973,Bridgestone Tyres World,,,Tamil Nadu,IN,towshop,,
12755385446,node,10.008353,76.3158591,MRF - Sangeetha Tyre World,,,Tamil Nadu,IN,towshop,,
12941883828,node,12.9103445,77.5949151,Puncture Star Services,,+91 98863 37871,Tamil Nadu,IN,towshop,,
12959571111,node,12.9374169,77.7487916,MD Tyres & Batteries,,+91 98457 84578,Tamil Nadu,IN,towshop,,
13011777229,node,12.9566083,77.7443268,Michelin,,,Tamil Nadu,IN,towshop,,
13097016988,node,12.7646101,77.7921412,M.R. Tyres,,,Tamil Nadu,IN,towshop,,
13188611127,node,8.7563934,76.7067731,Unknown,Varkala - Edava - Kappil Bridge Approach Road,6235921301,Tamil Nadu,IN,towshop,,
13188811996,node,13.1161006,80.1971908,Bridgestone,,,Tamil Nadu,IN,towshop,,
13317867665,node,10.1467961,76.2517878,Kaloor Tyres,Aluva-Parur Road,-230159,Tamil Nadu,IN,towshop,,
13321921001,node,9.9857385,76.3300318,എം എം ടയേഴ്‌സ്,Eroor Road,899216280,Tamil Nadu,IN,towshop,,
13324224982,node,12.9358146,77.6919227,puncture,,,Tamil Nadu,IN,towshop,,
13325854882,node,10.0287984,76.3361747,Planet Tyres,VI-1048 2 Seaport Airport Road,-408325,Tamil Nadu,IN,towshop,,
13338820291,node,10.1479574,76.2458186,Afiya Tyres,"Uvaiz Bulding, 35, Vedimara Aluva-Parur Road",,Tamil Nadu,IN,towshop,,
13353296134,node,10.146892,76.2259093,Vadakkedath Tyres,"Eralil Building, Near Don Bosco Hospital, North Paravoor Kodungallur-Paravur-Ernakulam Highway",-808222,Tamil Nadu,IN,towshop,,
13519999626,node,9.616275,76.4322629,Aami Tyre Plaza,,,Tamil Nadu,IN,towshop,,
13609202402,node,9.9235411,78.148833,Bridgestone Tyre shop,,,Tamil Nadu,IN,towshop,,
13739213977,node,12.3104432,76.2955241,MRF,,,Tamil Nadu,IN,towshop,,
13739213979,node,12.3112237,76.2941502,Apollo Tyres,,,Tamil Nadu,IN,towshop,,
13818930686,node,9.190046,76.4876286,Unknown,,,Tamil Nadu,IN,towshop,,
569215604,way,9.6696014,80.0191049,Tyre Services,,,Tamil Nadu,IN,towshop,,
619511555,way,10.1136192,76.4631575,MRF Exclusive Showroom,,,Tamil Nadu,IN,towshop,,
619548112,way,9.6924652,76.3352443,CP Traders,,,Tamil Nadu,IN,towshop,,
619637384,way,9.6924796,76.335144,CP Tyres,,,Tamil Nadu,IN,towshop,,
620056017,way,9.7003972,76.317828,Palackal Tyre World & Car and Bike wash POLLUTION TESTING Center,Salem-Kochi-Kanyakumari Road,918921449798,Tamil Nadu,IN,towshop,,
620061525,way,9.7004499,76.3257371,Marvel Tyres,saktheeswaram - Vayalar  Road,,Tamil Nadu,IN,towshop,,
621056639,way,10.09154,76.4424032,Thozhilali tyre tethering,,,Tamil Nadu,IN,towshop,,
624448651,way,10.0918245,76.4385654,"CEAT Shoppe, Metro Associates",,,Tamil Nadu,IN,towshop,,
624448679,way,10.0907427,76.4383054,Sonu Tyres,,,Tamil Nadu,IN,towshop,,
649493913,way,9.2328031,76.5744215,good luck tyre works,,,Tamil Nadu,IN,towshop,,
665833758,way,9.6013613,76.5316831,C.M Kurian & Company Tyres And Wheel Alignment Centre,Choottveli - MC ROAD,+91 481 256 8765,Tamil Nadu,IN,towshop,,
665871721,way,9.5939172,76.4312347,J Stock,,+91 86063 39090,Tamil Nadu,IN,towshop,,
690017169,way,9.394209,76.5708345,CK Tyres,MC Road,,Tamil Nadu,IN,towshop,,
726611313,way,10.1153435,76.3447209,Unknown,,,Tamil Nadu,IN,towshop,,
737164739,way,9.9120074,78.0958807,Madurai Sundar Tyres Pvt Ltd.,,,Tamil Nadu,IN,towshop,,
757492233,way,8.0400248,80.2804616,Unknown,,,Tamil Nadu,IN,towshop,,
757492551,way,8.0537804,80.2836506,Unknown,,,Tamil Nadu,IN,towshop,,
761773055,way,9.8832136,76.4721947,rodo tyres,,,Tamil Nadu,IN,towshop,,
768068138,way,8.6877416,76.8239791,Arjun Tyres MRF,Salem-Kochi-Kanyakumari Road,,Tamil Nadu,IN,towshop,,
770947943,way,9.6759206,76.5896756,Black Stone Tyre Rethreading,Kattachira,,Tamil Nadu,IN,towshop,,
770977330,way,9.6867389,76.6162035,All The Best Tyres,kidangoor pala road,,Tamil Nadu,IN,towshop,,
784834057,way,9.6801867,76.5576741,Tyre Shop,,,Tamil Nadu,IN,towshop,,
797035664,way,9.5852137,76.5217589,Parappally Tyres,,,Tamil Nadu,IN,towshop,,
797172506,way,9.3778958,76.5754873,mrf tyres,,,Tamil Nadu,IN,towshop,,
797911625,way,10.00868,76.5686192,കെവൈഎസ് ടയേഴ്‌സ്,"എംസി റോഡ്, വാഴപ്പിള്ളി-പെഴക്കാപ്പിള്ളി",919895653939,Tamil Nadu,IN,towshop,,
798007081,way,9.4567698,76.5335374,City Tyre Changers,,,Tamil Nadu,IN,towshop,,
798028106,way,9.5045951,76.7335257,Wheel World,,,Tamil Nadu,IN,towshop,,
798228618,way,9.4802108,76.6045135,Sethu tyre works,,,Tamil Nadu,IN,towshop,,
798304469,way,9.5091856,76.690408,sreelakshmi tyres,,,Tamil Nadu,IN,towshop,,
798394709,way,10.0608598,76.618317,Unknown,,,Tamil Nadu,IN,towshop,,
798399377,way,10.0118225,76.9566431,Mrf tyres,,,Tamil Nadu,IN,towshop,,
798444376,way,9.5108703,76.6971803,Adya tyres,Karukachal - Manimala Road,,Tamil Nadu,IN,towshop,,
798445621,way,9.5639178,76.7669638,punnamparambil tyre shop,,,Tamil Nadu,IN,towshop,,
798445627,way,9.5632702,76.7677867,Michelin,,,Tamil Nadu,IN,towshop,,
798811508,way,10.0142536,76.9503036,Rani Tyres,,,Tamil Nadu,IN,towshop,,
798934216,way,9.3133332,76.621181,Unknown,,,Tamil Nadu,IN,towshop,,
799071301,way,9.9742261,76.3552359,Unknown,,,Tamil Nadu,IN,towshop,,
799131794,way,9.3025541,76.729978,Unknown,,,Tamil Nadu,IN,towshop,,
799221507,way,10.7758009,76.3594388,Red Wings,,,Tamil Nadu,IN,towshop,,
799273119,way,9.5624133,76.7716987,Appolo Tires And Alignment,,,Tamil Nadu,IN,towshop,,
799288220,way,9.1497242,76.7335821,Reji Tyres,,,Tamil Nadu,IN,towshop,,
799295936,way,9.9436938,76.4860353,Tyre Works,Tyre Works Ramamangalam,,Tamil Nadu,IN,towshop,,
799301595,way,9.5637657,76.7617391,Unknown,,,Tamil Nadu,IN,towshop,,
799413821,way,9.389994,76.5739049,Tyre India,MC Road,,Tamil Nadu,IN,towshop,,
799572906,way,9.1641772,76.6964666,John tyres,,,Tamil Nadu,IN,towshop,,
799614286,way,10.0197451,76.5619702,MRF Tyres,,,Tamil Nadu,IN,towshop,,
799614290,way,10.020136,76.5613265,PMT tyres,,,Tamil Nadu,IN,towshop,,
799620754,way,9.9119454,76.7365476,Motoplus Tyre shop,,,Tamil Nadu,IN,towshop,,
799822410,way,10.007084,76.3047405,Global Tyres,,,Tamil Nadu,IN,towshop,,
800530324,way,8.4661539,76.9887813,Ultra tyres,,,Tamil Nadu,IN,towshop,,
800623262,way,9.2183211,76.7783049,Reji's Tyre Works,,,Tamil Nadu,IN,towshop,,
800709748,way,9.9810288,76.4812958,artonix auto tyre centre,,,Tamil Nadu,IN,towshop,,
800988899,way,10.0296891,76.4495672,Pattimattom Tyres,,,Tamil Nadu,IN,towshop,,
801346340,way,8.5259626,76.9215219,Unknown,,,Tamil Nadu,IN,towshop,,
801625703,way,9.0258246,76.6072607,Ss Tyres And Batteries,,,Tamil Nadu,IN,towshop,,
801626803,way,9.9504955,76.3180583,Global Tyres,,,Tamil Nadu,IN,towshop,,
801732235,way,8.8996359,76.682393,Nitrogen tubeless tyres,,,Tamil Nadu,IN,towshop,,
801917392,way,9.424663,76.7978602,J.K,,,Tamil Nadu,IN,towshop,,
802026157,way,9.1278824,76.5157903,R K Tyres MRF Showroom,,,Tamil Nadu,IN,towshop,,
802098003,way,9.1467836,76.7317853,Shalom,,,Tamil Nadu,IN,towshop,,
802451151,way,8.4851078,76.928844,Four wheels and motors,,,Tamil Nadu,IN,towshop,,
802761684,way,9.1660032,76.5013543,Michelin,,,Tamil Nadu,IN,towshop,,
803280198,way,9.1605116,76.7150592,Unknown,,,Tamil Nadu,IN,towshop,,
804343813,way,9.8688035,76.5968099,Unknown,,,Tamil Nadu,IN,towshop,,
812578745,way,10.5147064,76.2007392,satyan tyre shop,,,Tamil Nadu,IN,towshop,,
830249295,way,10.5399399,76.2120384,Plakkat Tyres,,,Tamil Nadu,IN,towshop,,
830781293,way,8.7518516,76.7681953,J J Tyre Works,,,Tamil Nadu,IN,towshop,,
834207434,way,9.0853198,76.8553317,Mrf tyres,,,Tamil Nadu,IN,towshop,,
835795794,way,11.1230412,76.3374458,Unknown,Perumbilavu-Nilambur Road,,Tamil Nadu,IN,towshop,,
848930897,way,8.5845383,76.9467425,Good Luck Tyres,MC Road,,Tamil Nadu,IN,towshop,,
886278568,way,10.1789563,76.418357,Tolins Tyre,,,Tamil Nadu,IN,towshop,,
891870513,way,10.9897727,76.4453893,Apollo Tyres,,,Tamil Nadu,IN,towshop,,
892381085,way,11.0994693,76.2285922,"Car wash , Tire ,Alignment",,,Tamil Nadu,IN,towshop,,
893878444,way,8.9015179,77.0575497,Car Zone,,,Tamil Nadu,IN,towshop,,
897892803,way,9.1781632,76.5366145,Mishal Tyres,,,Tamil Nadu,IN,towshop,,
904678141,way,10.1691406,76.3716384,Tyre O Tyre,,,Tamil Nadu,IN,towshop,,
904678156,way,10.1824717,76.3793093,Parayil Tyres,,,Tamil Nadu,IN,towshop,,
905022871,way,8.411022,77.0651511,Hari Sree,Salem-Kochi-Kanyakumari Road,,Tamil Nadu,IN,towshop,,
906547334,way,8.7075974,77.0294544,China Tyres Shop,,,Tamil Nadu,IN,towshop,,
910873442,way,8.6485022,77.0594302,Tholicode Tyre Service,Thiruvananthapuram - Ponmudi Road,,Tamil Nadu,IN,towshop,,
911187539,way,8.6457095,77.0523723,Ride n Fast Tyre Zone,Thiruvananthapuram - Ponmudi Road,,Tamil Nadu,IN,towshop,,
921732491,way,10.1826,76.3798123,Super Tyres Angamaly,,,Tamil Nadu,IN,towshop,,
921907505,way,8.9154265,76.7665198,Ani Tyre Palace Showroom,,,Tamil Nadu,IN,towshop,,
942798049,way,9.5899844,76.4913601,Matha Tyre Center,,,Tamil Nadu,IN,towshop,,
943423653,way,9.4980852,76.8431064,Eastern Treads,,,Tamil Nadu,IN,towshop,,
943877218,way,10.2043749,76.2002995,Unknown,,,Tamil Nadu,IN,towshop,,
944348254,way,8.9375466,76.8500568,Vikraman,,,Tamil Nadu,IN,towshop,,
952080749,way,10.4287504,76.2668766,Tyre & Wheel Alignment,Amballur,-9946761801,Tamil Nadu,IN,towshop,,
953968837,way,10.1883271,76.2444204,tire workshop,,,Tamil Nadu,IN,towshop,,
956200487,way,8.9079283,76.7607874,Rajan Tyre Works,,918360297031,Tamil Nadu,IN,towshop,,
958027747,way,8.951734,76.6656558,Matha Tyres,,,Tamil Nadu,IN,towshop,,
958204038,way,10.689845,76.72057,Blue dart DHL,,,Tamil Nadu,IN,towshop,,
958790042,way,9.5698908,77.0860437,Unknown,,,Tamil Nadu,IN,towshop,,
958837756,way,9.2264033,76.7812132,Unknown,,,Tamil Nadu,IN,towshop,,
959788613,way,10.0654332,76.4964069,Tyre shop and  puncture,,,Tamil Nadu,IN,towshop,,
960638928,way,8.9474035,76.6383607,Unknown,,,Tamil Nadu,IN,towshop,,
961288318,way,10.1115047,76.478837,Perumbavoor Tyres,,,Tamil Nadu,IN,towshop,,
966785494,way,11.1883894,76.2342004,Tyres,Karakkuparambu Road,,Tamil Nadu,IN,towshop,,
966786013,way,11.1877807,76.2340047,Jazeela Tyres,Valanchery - Nilambur Road,,Tamil Nadu,IN,towshop,,
967287243,way,10.1169899,76.5841876,OK Tyre Shop,Kottappady,,Tamil Nadu,IN,towshop,,
969779696,way,10.0031477,76.5708606,Tyre Destination,"എം സി റോഡ്, വാഴപ്പിള്ളി",,Tamil Nadu,IN,towshop,,
972305539,way,8.8600701,76.7207712,Unknown,,,Tamil Nadu,IN,towshop,,
972939018,way,9.1392113,76.5534276,tire,,,Tamil Nadu,IN,towshop,,
973242623,way,8.8521447,76.7312664,MRF,,,Tamil Nadu,IN,towshop,,
973430797,way,8.8526613,76.7303524,RR Tyres,,,Tamil Nadu,IN,towshop,,
974998965,way,10.1489914,76.4257465,Ck Tyre Hub,Aluva Kalady Road,,Tamil Nadu,IN,towshop,,
980811797,way,9.0389649,76.8531391,Unknown,,,Tamil Nadu,IN,towshop,,
982006831,way,8.5843087,77.0861334,Unknown,Vinobanikethan - Parandode Road,,Tamil Nadu,IN,towshop,,
985575119,way,10.9528095,76.3121905,"K.K.S Tyres ,Wheel Alignment",Calicut-Malappuram-Palakkad Road,,Tamil Nadu,IN,towshop,,
1015377281,way,10.3502359,76.2140562,Mary Matha Tire Repair And Sales Shop,,,Tamil Nadu,IN,towshop,,
1026012354,way,10.0233697,76.4587097,Unknown,,,Tamil Nadu,IN,towshop,,
1173114175,way,13.028132,77.5719962,Shiva Enterprises,80 Feet Road,,Tamil Nadu,IN,towshop,,
1185478774,way,9.5855938,76.5947586,CM Kurian And company Tyres and Wheels,NH220,,Tamil Nadu,IN,towshop,,
